 offer_id |      offer_created_at      | platform | count_responds | count_prematch 
   177452 | 2022-06-20 23:42:08.679678 | admins   |              1 |              1
   177453 | 2022-06-20 23:46:16.546851 | admins   |              1 |              1
   177454 | 2022-06-20 23:48:00.414735 | admins   |              1 |              1
   177455 | 2022-06-20 23:53:46.429439 | admins   |              0 |              0
   177456 | 2022-06-20 23:54:04.019486 | admins   |              5 |              5
   177457 | 2022-06-20 23:56:03.452932 | admins   |              5 |              5
   177458 | 2022-06-20 23:57:40.669496 | admins   |              2 |              2
   177459 | 2022-06-21 00:00:38.518924 | admins   |              1 |              1
   177460 | 2022-06-21 00:02:27.057833 | admins   |              3 |              3
   177461 | 2022-06-21 00:14:25.001115 | admins   |              1 |              1
   177462 | 2022-06-21 00:19:54.947612 | admins   |              1 |              1
   177463 | 2022-06-21 00:22:51.299797 | admins   |              0 |              0
   177464 | 2022-06-21 00:23:29.363104 | admins   |              1 |              1
   177465 | 2022-06-21 00:28:57.046487 | admins   |              5 |              5
   177466 | 2022-06-21 00:30:49.044971 | admins   |              2 |              2
   177467 | 2022-06-21 00:54:01.30439  | admins   |              1 |              1
   177468 | 2022-06-21 00:57:19.478583 | android  |              4 |              4
   177469 | 2022-06-21 00:58:20.449553 | android  |              0 |              0
   177470 | 2022-06-21 01:01:17.775339 | admins   |              1 |              1
   177471 | 2022-06-21 01:06:04.638774 | android  |              0 |              0
   177472 | 2022-06-21 01:08:38.345983 | admins   |              4 |              4
   177473 | 2022-06-21 01:09:06.861832 | admins   |              3 |              3
   177474 | 2022-06-21 01:30:10.576088 | admins   |              0 |              0
   177475 | 2022-06-21 01:32:17.666735 | admins   |              2 |              2
   177476 | 2022-06-21 01:38:36.221072 | admins   |              0 |              0
   177477 | 2022-06-21 01:45:33.569898 | admins   |              0 |              0
   177478 | 2022-06-21 02:08:40.470898 | admins   |              3 |              3
   177479 | 2022-06-21 02:08:48.632319 | admins   |              1 |              1
   177480 | 2022-06-21 02:10:20.002418 | admins   |              1 |              1
   177481 | 2022-06-21 02:16:58.708647 | admins   |              1 |              1
   177482 | 2022-06-21 02:18:29.049236 | admins   |              1 |              1
   177483 | 2022-06-21 02:21:21.058438 | android  |              1 |              0
   177484 | 2022-06-21 02:21:40.226978 | admins   |              2 |              2
   177485 | 2022-06-21 02:22:36.418344 | admins   |              5 |              5
   177486 | 2022-06-21 02:23:41.153916 | admins   |              0 |              0
   177487 | 2022-06-21 02:23:42.152313 | admins   |              0 |              0
   177488 | 2022-06-21 02:25:15.494186 | admins   |              5 |              5
   177489 | 2022-06-21 02:26:41.01209  | admins   |              0 |              0
   177490 | 2022-06-21 02:27:32.0757   | admins   |              1 |              1
   177491 | 2022-06-21 02:31:00.791188 | admins   |              3 |              3
   177492 | 2022-06-21 02:33:01.158844 | admins   |              0 |              0
   177493 | 2022-06-21 02:39:26.046429 | admins   |              2 |              2
   177494 | 2022-06-21 02:44:48.432864 | admins   |              0 |              0
   177495 | 2022-06-21 02:47:29.70083  | admins   |              1 |              1
   177496 | 2022-06-21 02:48:28.674566 | admins   |              5 |              5
   177497 | 2022-06-21 02:51:50.110911 | admins   |              3 |              3
   177498 | 2022-06-21 02:52:34.202675 | admins   |              1 |              1
   177499 | 2022-06-21 02:56:43.477224 | admins   |              0 |              0
   177500 | 2022-06-21 02:57:58.304042 | admins   |              0 |              0
   177501 | 2022-06-21 02:59:39.088543 | admins   |              1 |              1
   177502 | 2022-06-21 03:03:11.646155 | admins   |              3 |              3
   177503 | 2022-06-21 03:08:38.955513 | admins   |              2 |              2
   177504 | 2022-06-21 03:13:21.582078 | admins   |              0 |              0
   177505 | 2022-06-21 03:21:58.283308 | admins   |              4 |              4
   177506 | 2022-06-21 03:25:35.785192 | admins   |              0 |              0
   177507 | 2022-06-21 03:29:55.519792 | admins   |              0 |              0
   177508 | 2022-06-21 03:35:29.163535 | admins   |              2 |              2
   177509 | 2022-06-21 03:38:31.943016 | admins   |              4 |              4
   177510 | 2022-06-21 03:42:59.823669 | admins   |              0 |              0
   177511 | 2022-06-21 03:45:26.584975 | admins   |              1 |              1
   177512 | 2022-06-21 03:48:23.585176 | admins   |              3 |              3
   177513 | 2022-06-21 03:51:20.746137 | admins   |              2 |              2
   177514 | 2022-06-21 03:52:54.057642 | admins   |              1 |              1
   177515 | 2022-06-21 03:57:26.083086 | admins   |              0 |              0
   177516 | 2022-06-21 04:02:05.439551 | admins   |              3 |              3
   177517 | 2022-06-21 04:09:18.83504  | admins   |              3 |              3
   177518 | 2022-06-21 04:38:20.621002 | admins   |              4 |              4
   177519 | 2022-06-21 06:52:51.644262 | admins   |              1 |              1
   177520 | 2022-06-21 07:04:17.049628 | android  |              1 |              0
   177521 | 2022-06-21 07:04:18.015494 | ios      |              1 |              1
   177522 | 2022-06-21 07:13:33.14317  | android  |              1 |              1
   177523 | 2022-06-21 07:13:42.178051 | ios      |              1 |              0
   177524 | 2022-06-21 07:16:32.360123 | ios      |              0 |              0
   177525 | 2022-06-21 07:25:15.486452 | ios      |              1 |              1
   177526 | 2022-06-21 07:25:19.130568 | android  |              1 |              1
   177527 | 2022-06-21 07:39:14.51003  | web      |              0 |              0
   177528 | 2022-06-21 09:59:44.220897 | android  |              1 |              1
   177529 | 2022-06-21 09:59:58.158329 | android  |              2 |              2
   177530 | 2022-06-21 10:04:49.669728 | android  |              1 |              0
   177531 | 2022-06-21 10:04:54.769172 | android  |              1 |              0
   177532 | 2022-06-21 10:34:23.436412 | android  |              0 |              0
   177533 | 2022-06-21 10:37:39.987439 |          |              0 |              0
   177534 | 2022-06-21 10:44:45.564671 | android  |              1 |              1
   177535 | 2022-06-21 10:45:24.896849 | android  |              0 |              0
   177536 | 2022-06-21 10:46:24.52345  | android  |              0 |              0
   177537 | 2022-06-21 10:50:49.712511 | android  |              0 |              0
   177538 | 2022-06-21 10:56:54.913714 | android  |              0 |              0
   177539 | 2022-06-21 12:37:29.661417 | admins   |              5 |              5
   177540 | 2022-06-21 12:39:22.64686  | admins   |              0 |              0
   177541 | 2022-06-21 12:41:23.156801 | admins   |              0 |              0
   177542 | 2022-06-21 12:43:19.922204 | admins   |              1 |              1
   177543 | 2022-06-21 12:45:13.502054 | admins   |              1 |              1
   177544 | 2022-06-21 12:48:51.680315 | admins   |              1 |              1
   177545 | 2022-06-21 12:53:54.839153 | admins   |              2 |              2
   177546 | 2022-06-21 12:54:35.197918 | admins   |              1 |              1
   177547 | 2022-06-21 12:55:52.800894 | admins   |              3 |              3
   177548 | 2022-06-21 12:55:57.186531 | admins   |              5 |              5
   177549 | 2022-06-21 12:56:58.138348 | admins   |              5 |              5
   177550 | 2022-06-21 12:57:34.832546 | admins   |              0 |              0
   177551 | 2022-06-21 12:59:11.470592 | admins   |              2 |              2
   177552 | 2022-06-21 13:00:11.417406 | admins   |              1 |              1
   177553 | 2022-06-21 13:00:19.486386 | admins   |              1 |              1
   177554 | 2022-06-21 13:01:45.30185  | admins   |              1 |              1
   177555 | 2022-06-21 13:02:35.212608 | admins   |              0 |              0
   177556 | 2022-06-21 13:03:21.170843 | admins   |              4 |              4
   177557 | 2022-06-21 13:04:12.595437 | admins   |              2 |              2
   177558 | 2022-06-21 13:04:50.123352 | admins   |              6 |              6
   177559 | 2022-06-21 13:05:29.747553 | admins   |              1 |              1
   177560 | 2022-06-21 13:06:35.989941 | admins   |              5 |              5
   177561 | 2022-06-21 13:06:37.224558 | admins   |              1 |              1
   177562 | 2022-06-21 13:07:29.515993 | admins   |              2 |              2
   177563 | 2022-06-21 13:08:29.608404 | admins   |              1 |              1
   177564 | 2022-06-21 13:09:11.179325 | admins   |              3 |              3
   177565 | 2022-06-21 13:10:18.44709  | admins   |              1 |              1
   177566 | 2022-06-21 13:11:32.95972  | admins   |              1 |              1
   177567 | 2022-06-21 13:12:37.147582 | admins   |              2 |              2
   177568 | 2022-06-21 13:13:28.350281 | admins   |              4 |              4
   177569 | 2022-06-21 13:13:32.608864 | admins   |              1 |              1
   177570 | 2022-06-21 13:13:40.75433  | admins   |              1 |              1
   177571 | 2022-06-21 13:14:30.403437 | admins   |              4 |              4
   177572 | 2022-06-21 13:15:14.85358  | admins   |              2 |              2
   177573 | 2022-06-21 13:15:50.147466 | admins   |              1 |              1
   177574 | 2022-06-21 13:17:06.123051 | admins   |              5 |              5
   177575 | 2022-06-21 13:19:21.328243 | admins   |              1 |              1
   177576 | 2022-06-21 13:20:41.432987 | admins   |              3 |              3
